dp1;dp2;dp3;dp4;dp5;dp6;dp7;dp8;dp9;dp10;dp11;dp12;dp13;dp14;dp15;dp16;dp17;dp18;dp19;dp20;dp21;dp22;dp23;dp24
-0.061223175;-0.037521165;-0.03626142;-0.028749818;-0.004281391;-0.003854136;0.010195789;0.050025084;0.046575155;0.055919559;-0.003920329;0.001645882;-0.00621788;-0.011007296;-0.018443954;-0.015456767;-0.013942888;0.012210668;-0.012615756;-0.006368132;-0.017412765;0.018092105;0.054439746;-0.03109079
-0.064657534;-0.057975237;-0.023218757;-0.003075504;-0.019124621;-0.009146822;0.000633513;0.018354381;0.047351647;0.02561288;0.019461935;0.013932869;0.001396648;-0.001816023;-0.008847693;-0.002825258;0.005923836;0.005469462;-0.016072184;0.010602955;-0.006489842;0.012238869;0.060606061;-0.03481055
-0.058336839;-0.037374926;-0.025358743;-0.010979664;-0.006395757;0.014757282;0.069222181;0.084211977;0.092583249;0.056466729;0.001707553;0.009170676;-0.019574371;0.019461674;0.003937229;-0.015044398;-0.017475282;-0.027394039;-0.007057838;-0.046054652;-0.006811302;0.011701793;0.022143873;-0.032452596
-0.07568702;-0.051461334;-0.013583815;-0.008474576;-0.017167382;0.015405125;0.048759501;0.073624595;0.075223731;0.050902251;-0.00126183;0.013340174;-0.024071527;0.006476235;0.012486397;-0.01363975;-0.02453271;-0.010342983;-0.015171583;-0.032176539;0.008608321;0.010257678;0.016220501;-0.02834182
-0.077166677;-0.057111249;-0.035641843;-0.004583426;-0.011176514;0.025885659;0.032325264;0.087861584;0.051838305;0.044006252;0.028070989;0.001485969;-0.02182322;0.004658747;0.009828294;-0.017995008;-0.010954709;-0.030299387;-0.022593987;-0.020181635;-0.009088;0.015944894;0.037379696;-0.038012422
-0.071208445;-0.039378813;-0.042467139;-0.012474012;-0.009006304;0.003612282;0.060323474;0.066721356;0.067872436;0.053071785;0.000937427;0.009210143;-0.016969981;0.00153329;0.012298682;-0.013831907;-0.012112576;-0.017110495;-0.012720157;-0.036090226;0.023458191;0.006213496;0.001238083;-0.041037944
-0.083954597;-0.030173641;-0.033350474;0.006255585;-0.010897962;0.005090582;0.068647245;0.055314534;0.073330368;0.057625908;0.007034538;0.006300475;-0.015188126;0.005780347;0.005632508;-0.035226875;-0.014712039;-0.017380735;0.000980392;-0.043682333;-0.001793033;0.019422406;0.023359841;-0.027264239
-0.08007351;-0.030965771;-0.038088394;-0.007500552;-0.019979126;-0.014410315;0.014861996;0.030682576;0.053424268;0.043722504;0.024080618;0.011059671;-0.019891501;0.002996157;-0.014147236;-0.012612015;-0.015076053;-0.005303597;-0.002047362;-0.006579849;0.011078438;0.004613923;0.042276854;-0.039978819
-0.080078674;-0.02985518;-0.010610884;-0.023123169;-0.026868974;-0.002084837;-0.00032113;0.021918679;0.02267785;0.040036123;0.030371285;0.012659128;0.006621117;-0.008601847;0.003252033;-0.018664957;0.02527691;-0.004356686;0.018005444;-0.008334491;-0.000279018;0.018523638;0.048382785;-0.044693483
-0.037678137;-0.031960841;-0.040907734;-0.009648518;-0.02209429;0.010018785;0.066992849;0.098074526;0.074742596;0.051337154;0.016049882;0.00114482;-0.015915119;0.010408234;0.003330845;-0.021909233;-0.01143396;-0.028253682;-0.004154955;-0.028945897;0.007159455;0.017000683;0.022868264;-0.04752524
-0.060952629;-0.05114105;-0.034443169;-0.002485562;-0.016382555;0.007412898;0.054318149;0.068499628;0.083375063;0.046254989;-0.015844561;0.004304077;-0.004070951;-0.011016055;0.023293734;-0.019060902;-0.030135191;-0.015354619;-0.017341756;-0.033411675;0.019447288;0.020815047;0.022697994;-0.032673695
-0.072746168;-0.04620371;-0.03622251;-0.021005917;-0.005246197;0.018315836;0.051186197;0.074763833;0.080289692;0.036766439;-0.001737217;0.001852924;-0.017978053;0.014152874;0.002551908;-0.012473043;-0.008363272;-0.034779469;-0.002575265;-0.030796085;0.014082736;0.022591198;0.015383684;-0.035727395
-0.086696562;-0.038922363;-0.03288104;-0.007620164;-0.009310574;0.006511766;0.055643195;0.072091459;0.06687998;0.058806199;0.001715756;0.005470709;-0.017427196;0.009553957;0.000687128;-0.006662072;-0.007867639;-0.031382728;-0.008425614;-0.032802998;0.007094405;0.019283916;0.033845602;-0.04645006
-0.077021494;-0.053138447;-0.014986569;-0.024805307;-0.006592924;0.017051665;0.038826697;0.071442933;0.08962235;0.026616857;0.01316166;-0.010055994;-0.00495078;0.010334137;0.002282063;-0.036912362;-0.007001721;-0.019480519;-0.012463343;-0.034267134;0.008489072;0.017756659;0.032195122;-0.023312288
-0.087848669;-0.042885524;-0.026674234;0.00716435;-0.041684886;0.008596413;-0.001476887;0.046343752;0.052620732;0.041554696;0.011998979;0.000761035;-0.008659111;-0.006029119;-0.004513508;-0.027117312;-0.006662225;0.005998001;-0.000664673;-0.015410385;0;0.024411392;0.026399636;-0.049993422
-0.060901001;-0.02585706;-0.024882664;-0.007420307;-0.026022019;-0.010664994;0.00660066;0.026431718;0.033155802;0.035657342;0.028358838;-0.004439512;0.017503963;-0.000683387;-0.005071619;-0.009527097;0.004705882;-0.007901851;0.010521944;0.008639013;0.01477265;0.011237458;0.05435486;-0.056484001
-0.060148311;-0.028868941;-0.03303459;-0.003470389;-0.017996035;0.01920439;0.052910053;0.093105802;0.077853695;0.059364206;0.000795681;0.010511444;-0.015180696;0.014730878;0;-0.009947999;-0.029279539;-0.020684357;-0.011773186;-0.021127191;-0.002595316;0.027220018;0.035834664;-0.061063218
-0.070711591;-0.056706652;-0.026727324;-0.022291834;-0.007988166;0.016497275;0.033045977;0.075353645;0.074943225;0.02651947;0.011187658;0.016837949;-0.018713314;0.008063103;-0.016428069;-0.007362546;-0.019861571;-0.01927208;0.002352213;-0.041140838;-0.004002324;0.017567481;0.039010407;-0.044872195
-0.068773972;-0.042380586;-0.021666907;-0.011160059;0.000147656;0.000295247;0.046846847;0.082765139;0.0564445;0.03230862;0.019152811;0.00487635;-0.017996962;0.007986845;0.0071108;-0.01852286;-0.000828648;-0.031272552;-0.001467351;-0.059346059;0.001427367;0.027621483;0.037623762;-0.04903547
-0.075466702;-0.03856672;-0.033144352;-0.010998811;-0.015361446;0.008162031;0.047468587;0.085080063;0.065791151;0.045361322;-0.001652893;0.015243902;-0.019625125;0.013672796;0.008161362;-0.024804561;-0.009808612;-0.019174757;-0.0033139;-0.043718593;0.007421625;0.005973943;0.046056704;-0.039491546
-0.078639189;-0.042849193;-0.032947977;-0.006190125;-0.01189768;0.010862287;0.047391995;0.058106071;0.07781902;0.035575992;0.008170031;0.012305889;-0.00853951;-0.007073803;0.01269692;-0.017678256;-0.018238541;-0.008756993;-0.004162076;-0.0488847;0.003857033;0.004736606;0.038208581;-0.040509187
-0.062029827;-0.03845353;-0.029006318;-0.009957534;-0.02533532;0.002110977;-0.003319252;0.05553923;0.059908473;0.036743325;0.010842907;0.023221877;-0.015931218;-0.011279159;-0.030358545;0.000929677;-0.004657042;-0.003205985;0.000668762;-0.011024469;-0.003792496;0.020682246;0.045847133;-0.049573873
-0.053284022;-0.040634647;-0.035653017;-0.004414339;-0.027528611;-0.006923682;-0.000789827;0.027892481;0.03384197;0.040750982;0.021866403;0.014545958;-0.008147483;-0.010874111;0.007123402;-0.019392917;0.000283768;0.008897677;0.009097907;0.005557871;0.00110788;0.032407407;0.027618104;-0.033799457
-0.091947539;-0.019101627;0.001204638;-0.022523208;-0.015980141;0.000156384;0.052679659;0.104730442;0.075083569;0.066486972;0.010954165;0.010608567;-0.020982629;0.003123735;0.007824186;-0.01002131;-0.018931869;-0.013301663;-0.015421687;-0.03408249;0.007634065;0.016935534;0.024936448;-0.048870108
-0.076246334;-0.058864556;-0.012000289;-0.025335101;0.005801413;0.007241558;0.026015551;0.077373974;0.102186102;0.031154118;-0.000232423;0.018196476;-0.024374747;0.016929499;0.009498198;-0.015379318;-0.022692713;-0.017785736;-0.0030155;-0.028797255;0.005950167;0.027307083;0.020591561;-0.053465586
-0.092587776;-0.033832501;-0.021670944;-0.022740525;-0.000294942;-0.008145131;0.054812351;0.069434065;0.075440703;0.053913147;-0.001963389;0.016168798;-0.024409902;0.019621422;0.003536996;-0.009038385;-0.018442266;-0.013672796;-0.012539559;-0.017334384;-0.010448036;0.031977628;0.021077561;-0.060357315
-0.077042399;-0.033907575;-0.024496692;-0.013632776;-0.021467689;0.007207472;0.034142476;0.082563824;0.072277041;0.048763167;0.005415682;0.024629703;-0.032241527;0.015168927;0;-0.012509325;-0.010098079;-0.024204498;-0.012386507;-0.040493827;0.015255721;0.021484255;0.018054887;-0.048506323
-0.063032808;-0.051296081;-0.018704832;-0.028434644;-0.006644518;0.009730208;0.033467975;0.091395302;0.076343483;0.031641086;0.01659751;-0.001258221;-0.024445346;0.0223833;0.002176777;-0.012668433;-0.01412314;-0.021145165;-0.007350726;-0.038838543;0.000502828;0.018798631;0.037160322;-0.043095599
-0.084437835;-0.035029878;-0.030232063;-0.007667269;-0.027530364;-0.002540916;0.010421319;0.04714389;0.079500746;0.04115016;-0.011713584;0.016460388;-0.018108652;-0.00930707;-0.014839667;-0.018632725;-0.00637789;0.002396485;0.001859971;-0.024452506;-0.005455537;0.040728832;0.025792236;-0.046615163
-0.058506968;-0.045504107;-0.033119093;-0.012378153;-0.005777188;-0.018490715;0.013624842;0.020557546;0.035284319;0.04352573;0.031550165;-0.002211166;-0.010989775;-0.003222417;0.002942619;0.003910068;-0.002232454;-0.011661398;0.011801068;-0.00419874;0.016689847;0.026136673;0.043509694;-0.046872943
-0.065297598;-0.03933079;-0.029007518;-0.007114135;-0.009042719;-0.011181983;0.06926076;0.097019123;0.087703552;0.053556485;0.014907263;0.011971951;-0.022232409;0.011522065;0.004685982;-0.016671457;-0.011896431;-0.027475468;0.007927928;-0.0421477;-0.011295181;0.023819916;0.035707801;-0.044120328
-0.070909208;-0.05286223;-0.027377727;-0.013975833;-0.001026769;-0.006921434;0.050277318;0.076886697;0.073089701;0.046198381;0.014673851;-0.006393424;-0.007126437;0.013861046;0.003860565;-0.005226679;-0.026783653;-0.02439891;-0.006375173;-0.034618218;0.002495321;0.024250631;0.026285783;-0.05714982
-0.062213025;-0.04784035;-0.02265968;-0.008776347;-0.025020119;0.010465031;0.023904382;0.098025868;0.06200088;0.061365652;0.002863852;0.008769432;-0.003180011;0.007027885;0.013352034;-0.025968161;-0.015098254;-0.018281964;-0.008194288;-0.034572694;-0.001853339;0.031166301;0.021347249;-0.066941547
-0.05068828;-0.04701432;-0.024366335;-0.017590275;-0.019522145;-0.001767045;0.037741306;0.083633644;0.08043097;0.043360434;0.009754978;-0.001257071;-0.00148767;0.015229003;-0.000676972;-0.017648733;-0.017848864;-0.01948397;0.003571003;-0.052808098;0.032411116;0.02159309;-0.010138963;-0.046243484
-0.063613396;-0.049783995;-0.019169329;-0.013132261;-0.012571262;0.0022041;0.03490049;0.090533866;0.063189569;0.044792966;0.007871281;0.010209349;-0.023556582;0.020356234;0.005025126;-0.018163007;-0.020746645;-0.018166607;-0.021085989;-0.038034268;0.018383518;-0.001257071;0.028518289;-0.054244098
-0.062970112;-0.031839129;-0.03758855;-0.009474463;-0.020739405;0;0.001972237;0.04228173;0.057570199;0.036094276;0.010789474;0.029019153;-0.030328451;-0.006705674;-0.002774292;-0.000794071;-0.007708666;-0.004144662;0.002943144;-0.023516691;0.006814774;0.018170806;0.034604797;-0.057120138
-0.065370527;-0.047871151;-0.029142769;-0.031477191;0.006633767;-0.017569546;0.008498121;0.028394963;0.037255511;0.052096475;0.017351402;0.004397475;0.002685702;-0.007367526;0.00779092;-0.001553343;-0.00851547;0.000427503;0.013021939;-0.014732965;0.006968641;0.040544293;0.051703566;-0.068707392
-0.061202654;-0.036717872;-0.019579126;-0.012848637;0.008792589;0.012273751;0.0486629;0.057567317;0.100112115;0.069124424;0.010378404;0.008778009;-0.003455823;0.00023076;0.012382481;-0.013190342;-0.021826671;-0.026545498;0.00338737;-0.046718576;0.000885459;0.045592142;0.022219568;-0.06678469
-0.080136626;-0.034667595;-0.020178891;-0.010025427;-0.005858231;-0.004268786;0.045552833;0.068862275;0.076791701;0.05116638;0.003812605;0.005290397;-0.014441684;0.012260005;0.003098996;-0.008516515;-0.018429955;-0.016379822;-0.011192009;-0.033844071;0.004621245;0.029828761;0.031076978;-0.077583582
-0.072615061;-0.034513826;-0.008356349;-0.014757504;-0.009572154;-0.003649901;0.056980462;0.056390977;0.093839452;0.046219951;0.003738741;0.004175365;-0.020133083;0.009833067;0.015691144;-0.019909502;-0.019265155;-0.00853951;-0.019693914;-0.023886026;-0.00110504;0.045383599;0.011671335;-0.06012072
-0.06147593;-0.060483327;-0.004604758;-0.005047672;-0.004649524;-0.011647727;0.04688154;0.074929467;0.07017758;0.053142037;-0.004482295;0.009945801;-0.018970646;0.014513135;0.013203883;-0.022516999;-0.023151052;-0.026657313;0.009200283;-0.042813456;0.01133248;0.042573377;0.006019912;-0.059914408
-0.072117826;-0.026559893;-0.037340682;-0.004926455;-0.004525527;-0.005543316;0.027274005;0.094608879;0.066711385;0.032166289;0.016097948;0.001797753;-0.02052736;0.00935219;0.00272078;-0.016666667;-0.017300435;-0.022384082;-0.012655939;-0.021331372;-0.00621504;0.043186532;0.027210083;-0.065282611
-0.082407647;-0.023029229;-0.053503185;0.007822686;-0.006514658;-0.017730237;0.008244994;0.05268042;0.047926142;0.052420917;0.001257387;0.005763689;-0.010802663;-0.004049608;-0.013918151;-0.002446089;-0.015064935;-0.00973044;-0.004369993;-0.003190217;0.007956504;0.044427225;0.022485946;-0.073116077
-0.063348416;-0.043402778;-0.021373589;-0.020760189;0.006457565;-0.024982543;0.019296608;0.006146281;0.042872133;0.048682703;0.019242749;0.010773952;-0.007761966;0.000546672;0.001774623;-0.004373975;-0.004668406;0.004257365;0.004239316;-0.004513438;0.007647139;0.055676784;0.017346939;-0.069073783
-0.049857649;-0.028164945;-0.016245754;-0.013793103;-0.006512685;0.011331873;0.036433365;0.102268041;0.078884562;0.060357457;-0.001707942;0.001252776;-0.023142018;0.021547502;0.015384615;-0.006871304;-0.032158034;-0.016832441;0.00225292;-0.046415803;0.000496155;0.064097947;-0.009347978;-0.063219087
-0.076343807;-0.0382446;-0.032931784;-0.008588689;0.000292355;-0.002341235;0.048320229;0.087304766;0.073079056;0.047812464;-0.003633473;0.00838242;-0.009976193;-0.010191812;0.022195663;-0.020470829;-0.025837989;-0.004846049;-0.022162324;-0.032125054;-0.002128859;0.067118973;0.01800546;-0.08284875
-0.059770707;-0.032932919;-0.044325992;-0.013139845;0.010122921;-0.007800087;0.037424404;0.072298889;0.085333997;0.024510959;0.01856871;0.013281117;-0.006902405;0.028210008;-0.015126237;-0.025078014;-0.012721175;-0.003848172;-0.011634056;-0.033898305;-0.006009689;0.065675193;-0.011236606;-0.072929244
-0.049833034;-0.042095353;-0.035087719;-0.015197133;0.001010757;-0.002745863;0.030497364;0.091487509;0.063259737;0.059156409;0.004748445;0.008982708;-0.022266177;0.015199637;0.009411765;-0.017776778;-0.01222089;-0.027020731;0.01103675;-0.040383584;0.009077156;0.042683646;-0.001964523;-0.070906695
-0.06447478;-0.049124712;-0.020662028;-0.001563499;-0.024040884;0.019193304;0.024705301;0.085691404;0.059966478;0.056004687;0.001935668;0.01535162;-0.025870873;0.020029589;-0.002820874;-0.019625742;-0.008563824;-0.030083171;0.00989214;-0.032296939;0.018085817;0.051221942;-0.018570852;-0.076267601
-0.066342097;-0.030261723;-0.003188466;-0.018922139;-0.004680519;0;-0.002419757;0.036928242;0.061630616;0.041600809;0.008510638;0.000982077;-0.012594147;0.006810724;-0.021202295;-0.022048047;-0.008541478;0.008799172;0.00257334;-0.011632416;0.019567456;0.053235714;-0.034677816;-0.045303302
-0.07866086;-0.025247454;-0.03083278;-0.009938262;0.003926899;-0.016106975;0.00153069;0.013067923;0.032523947;0.051398875;0.022644617;0.008512938;-0.010142674;-0.001224073;-0.000953094;0.001497312;-0.001088732;0.00840678;0.001618996;-0.000539374;0.02280152;0.069851772;-0.019239124;-0.075567406
-0.042799945;-0.034005309;-0.027073008;-0.001350642;-0.00542087;0.021656336;0.046189376;0.083547384;0.077345309;0.05308079;0.0101983;0.010318528;-0.015517823;0.005763037;0.023715415;-0.021239922;-0.010280743;-0.029850746;-0.021642718;-0.019436229;0.027295136;0.064627217;-0.044793088;-0.062233947
-0.05925454;-0.028638029;-0.031432297;-0.011218623;-0.00225893;0.011383599;0.027291523;0.074238953;0.051174806;0.071701168;-0.005148869;0.008158704;-0.026847152;0.020707214;0.006252093;0.003222401;-0.027326399;-0.020967742;-0.015014663;-0.021140639;0.017470384;0.06329332;-0.015371669;-0.082901554
-0.068877875;-0.031007752;-0.026967529;-0.005033557;-0.011277136;0.01253786;0.036153688;0.068335942;0.066561014;0.05395477;0.001117194;-0.000558441;-0.007738462;0.004044944;0.0049217;-0.014158894;-0.023472834;-0.0140007;0.015274296;-0.040493477;0.013405147;0.06887843;-0.026879604;-0.071310508
-0.072833397;-0.038520905;-0.00576448;-0.020440798;-0.008748413;0.020063136;0.018442059;0.091482855;0.070356585;0.040899796;0.00455429;0.017358822;-0.018356691;0.013443526;0.000984629;-0.023565857;0.003576218;-0.031156177;0.007795483;-0.04340217;0.01843318;0.064472268;-0.051339788;-0.056681124
-0.065681445;-0.023119096;-0.032185781;-0.012639767;-0.002239015;0.019285467;0.037618823;0.058082755;0.068033776;0.046490428;-0.002118054;0.005564211;-0.034200576;0.017642707;0.008538366;-0.013288288;-0.028632208;-0.007141603;0.002933067;-0.033349214;0.038255911;0.053882366;-0.049697176;-0.06076555
-0.05945122;-0.037343292;-0.035971223;-0.002680398;-0.007230453;0.008359901;-0.012494676;0.043058856;0.064242665;0.04907361;0.009122423;0.003143133;-0.01263209;-0.001712748;-0.021159438;-0.00728003;-0.008857396;0.002158319;-0.00572337;0.007750461;0.024503063;0.046444297;-0.042624925;-0.068719776
-0.064059844;-0.033283337;-0.029630722;-0.005551804;-0.007703346;-0.010670732;0.015963512;0.004814926;0.05233153;0.042932813;0.002589438;0.007323027;-0.005826953;-0.001359989;-0.001634432;0.009766685;0.004579125;-0.025309566;0.016809019;-0.002442334;0.03392094;0.081259843;-0.039254413;-0.070520759
-0.049287;-0.035538862;-0.038222289;0.003965228;0.010146135;0.033190102;0.041393092;0.063764977;0.089125666;0.041252865;0.006885472;0.021047867;-0.014437176;0.001248936;0.013300271;-0.022075055;-0.00977742;0.004037607;0.005968779;-0.079114865;0.044805038;0.059972426;-0.046219686;-0.080826497
-0.052648684;-0.03574098;-0.023944549;-0.006397953;0.002990814;0.01187447;0.047066895;0.064859255;0.063974702;0.039736629;0.008683394;-0.003824952;-0.016249077;0.006963868;0.016808619;-0.01908634;-0.009278882;-0.013789907;-0.009143125;-0.02479733;0.032070317;0.060537354;-0.052046288;-0.064987134
-0.070298995;-0.04380552;-0.017907107;-0.00907544;-0.001140251;0.020746595;0.032971562;0.062454992;0.083931395;0.03813341;0.00179634;0.017016071;-0.027614735;0.002943174;0.008777853;-0.009908794;-0.01321335;-0.019918935;-0.005277664;-0.016958197;0.033168666;0.062324851;-0.06649444;-0.061310023
-0.076173378;-0.025381396;-0.026884701;-0.001968504;-0.003948667;0.01179941;0.047709924;0.066168898;0.063582072;0.034248937;0.000225963;0.003946107;-0.014735888;0.003078502;0.005676013;-0.013103173;-0.012580068;-0.023264011;0.003323048;-0.042223701;0.051887076;0.061750156;-0.059174286;-0.054710515
-0.081842749;-0.027889259;-0.011377827;-0.007985989;0.013274645;0.013237728;0.050083472;0.049926952;0.065343804;0.033000285;0.000786031;-0.002697538;-0.032250686;0.019339243;0.00136721;-0.018732402;-0.015667017;-0.012331041;0.006540222;-0.053422574;0.067999275;0.063450772;-0.054967335;-0.070627735
-0.04616265;-0.033754716;-0.036328741;-0.0112328;-0.012074721;0.014753866;0.009948854;0.02750275;0.06;0.034153692;-0.005819352;0.005942801;-0.021712004;-0.006454471;-0.014193466;-0.022925622;0.016466283;0.001424778;0.005035182;-0.023584598;0.052513321;0.080566729;-0.062611594;-0.059080271
-0.058223772;-0.038878715;-0.029741945;-0.009965048;-0.008556631;0.018373292;-0.018524051;0.01689467;0.033957589;0.037406834;0.00179298;0.009599561;-0.003417869;0.01021868;-0.014060474;0.002060015;-0.00840394;-0.005132117;0.018735363;0.00449377;0.065703022;0.055177533;-0.052891745;-0.064735945
-0.039919884;-0.033388264;-0.038318729;0.005436424;-0.003318751;0.037512047;0.039657632;0.070835863;0.065662613;0.048577212;-0.008638805;0.01927543;-0.010172234;0.003479471;-0.005456551;-0.008417115;-0.016094675;-0.019272464;-0.002923264;-0.018093421;0.064779761;0.025627765;-0.052040282;-0.073229664
-0.060284863;-0.032486464;-0.00821879;-0.022446043;0.003051217;0.033240602;0.009497207;0.068724832;0.058208391;0.046633983;0.001751211;-0.009846442;-0.00507824;0.000118392;-0.001184553;-0.010005956;-0.014834469;0.005332041;-0.009471767;-0.032990202;0.09099663;0.026357646;-0.068781535;-0.075024925
-0.055082491;-0.0340917;-0.017421105;-0.014948117;0.005977112;0.019573978;0.041591068;0.067124736;0.063741568;0.059131649;-0.000452335;0.005302047;-0.026332288;0.016837524;0.005663156;-0.003960844;-0.021199794;-0.007090138;-0.011969021;-0.020512821;0.064034525;0.027751463;-0.081217113;-0.066145224
-0.073291515;-0.028642937;-0.018364296;-0.009382894;0.008088979;0.015842432;0.048362581;0.096803184;0.051422776;0.03945268;0.00323751;0.015154029;-0.009375172;0.004091789;-0.008200355;-0.011752197;-0.013260044;-0.009744913;-0.011704038;0.002909853;0.048868984;0.014503901;-0.062201226;-0.068559765
-0.060722521;-0.021229722;-0.030276046;-0.00055656;-0.002647899;0.027661185;0.041733121;0.088233464;0.065260002;0.055263015;-0.005827815;0.001062135;-0.017130621;0.004847832;0.000644607;-0.02622273;-0.012648397;-0.020074433;-0.002623624;-0.021239755;0.070789488;0.007364089;-0.058183433;-0.066773031
-0.059423392;-0.015297117;-0.024;-0.020449898;-0.001102536;0.011379996;0.015153565;0.035740191;0.047682287;0.036861889;0.007118282;0.004246785;-0.02334167;-0.017993921;0.001348618;-0.012575515;-0.017648163;0.008049302;0.006865988;0.015921012;0.063774301;0.004813202;-0.059813964;-0.068930881
-0.060971524;-0.033017211;-0.032372795;-0.004288355;0.007529342;0.003377138;0.012816778;0.023455378;0.029251985;0.037715517;0.02093145;0.006066473;-0.00231899;-0.013766234;-0.005902026;0.00681699;0.001957841;0.016167626;0.010846679;0.016614223;0.068009164;0.002911208;-0.055203728;-0.071528573
-0.044804318;-0.027711686;-0.019924031;-0.006682162;-0.004967855;0.045379715;0.066968816;0.087261346;0.046745943;0.048807729;0.00087184;-0.014483213;-0.015032571;0.018232351;-0.000440771;-0.026806657;-0.011843754;-0.002408671;-0.014225409;-0.021545888;0.0959719;-0.000432573;-0.065344876;-0.072266092
-0.050003181;-0.038302966;-0.029723407;0.002929075;-0.007408961;0.046995958;0.048971596;0.077912532;0.055819818;0.036777583;-0.00592896;-0.003899903;-0.014541081;0.006586169;-0.011775711;-0.002771465;-0.016565928;-0.020524515;-0.002999885;-0.02657924;0.108311353;0.013221217;-0.071051629;-0.074178074
-0.063949843;-0.02797662;-0.030702644;-0.003715682;0.016680339;0.021594796;0.041070964;0.079726094;0.060108355;0.029134159;-0.003987284;-0.010201867;-0.011299435;0.009443285;0.000873935;-0.009876001;-0.023429655;-0.015013649;0.011054761;-0.020033198;0.08841733;0.003170242;-0.064586397;-0.079700392
-0.059366175;-0.028202269;-0.027789019;0.008038695;-0.005715841;0.039336366;0.050271826;0.064017393;0.048312489;0.045234073;-0.01265687;-0.008237589;-0.027584685;0.017632381;0.01017116;-0.018006148;-0.017772313;-0.015914516;-0.011177047;0.006468006;0.097157566;-0.010606458;-0.061931973;-0.080140187
-0.045429087;-0.043594248;-0.018799517;-0.010903639;0.006964834;0.025527341;0.051692944;0.079245055;0.047045455;0.044082519;-0.00885664;0.00577108;-0.027219702;0.008070673;0.003578205;-0.024209892;-0.019256605;-0.009426998;-0.004804393;-0.020386888;0.0845102;0.015260658;-0.079163226;-0.051746442
-0.067132518;-0.026425955;-0.023744047;-0.012155979;-0.018725293;0.018587876;0.014056636;0.038021803;0.044019139;0.044672281;-0.004427161;0.003949494;-0.013831259;-0.017100281;-0.010278001;-0.026485055;0.00814664;0.001393552;-0.008262887;0.022466238;0.09181304;-0.011105387;-0.060735469;-0.061668453
-0.068919101;-0.017295929;-0.030676172;-0.00204978;-0.031864205;0.030251099;0.013849406;0.008936293;0.027734541;0.031187745;0.023925683;-0.007158006;0.000133023;0.016620499;-0.019017433;-0.005749816;-0.002013558;0.008163265;0.017439556;0.047314578;0.073173667;-0.013559322;-0.047099922;-0.071821086
-0.049025599;-0.0401903;-0.024350887;0.007397544;-0.003839905;0.04583243;0.089257984;0.082062725;0.058714748;0.034754786;0.004652421;0.003340697;-0.032471437;0.014234483;0.004591167;-0.017270777;-0.014079785;-0.023800034;-0.010077026;0.00938532;0.086822219;-0.024075758;-0.050752402;-0.086543034
-0.061607429;-0.041135613;-0.01358658;-0.006722689;0.010484378;0.028377545;0.075567406;0.057810503;0.041695622;0.044917651;-0.013761468;-0.00407736;-0.008650327;0.010966491;-0.004305824;-0.013590286;-0.034339171;-0.007924484;-0.000819336;0.018101648;0.082363967;-0.023463867;-0.055601983;-0.069619878
-0.0710014;-0.03694995;-0.018095172;-0.000697204;-0.015604133;0.041348689;0.069924565;0.073857047;0.057626343;0.042104118;-0.00031971;-0.013304721;-0.015676029;0.014487228;-0.0030326;-0.02027064;-0.005883986;-0.03777866;0.017764025;0.005437861;0.085442353;-0.036114044;-0.042838313;-0.081298914
-0.067073554;-0.035650388;-0.01017156;-0.021215043;0.017254469;0.033770602;0.050805932;0.081081081;0.053492834;0.041967072;-0.01187447;-0.009537588;-0.01693995;0.012515645;0.000540628;-0.015687983;-0.016495987;-0.031177371;0.01746675;0.001018042;0.084357572;-0.030379747;-0.061837456;-0.075317765
-0.052581804;-0.033443055;-0.031832404;-0.012659108;0.005862647;0.043433862;0.057342567;0.067246306;0.054029304;0.039442775;-0.017945946;-0.004592171;-0.020146115;0.001117568;-0.003692721;-0.012181367;-0.011986986;-0.015859235;0.010793246;0.008734628;0.084917548;-0.029869853;-0.065887354;-0.054908486
-0.057969192;-0.027569909;-0.048820401;0.011120378;-0.010840862;0.018277485;0.025467353;0.026399155;0.057815169;0.024412461;-0.009403255;0.006639705;-0.022264128;-0.001970443;-0.020675053;-0.007706399;-0.013662772;-0.000128576;0.02426167;0.013710582;0.100634846;-0.02676951;-0.052625369;-0.064032016
-0.078270793;-0.035986061;-0.015472194;-0.010945126;-0.009863996;0.006736023;0.02780434;0.00506549;0.024666714;0.047438982;0.027422667;-0.000522876;-0.008535224;-0.003037707;-0.001058761;0.000132406;0.012760639;0.018263066;0.039136727;0.038019131;0.059152494;-0.045707085;-0.049126179;-0.077646306
-0.029028556;-0.043965276;-0.017182875;-0.000874253;0.00537908;0.076955249;0.04012366;0.155895119;0.008786381;0.048962611;-0.006371755;-0.017440939;-0.015257333;-0.000541506;0.015372212;-0.020803018;-0.015144864;-0.029284712;0.025407532;0.019893389;0.067203029;-0.032153011;-0.067452343;-0.077048798
-0.057713929;-0.045520326;-0.027569264;0.012651265;-0.005343564;0.03840194;0.07629705;0.0714581;0.056731302;0.029616262;-0.00966996;0.003795066;-0.031528884;-0.005225912;0.006094243;-0.007623611;-0.030974188;-0.027087262;0.004277704;0.033798344;0.084085688;-0.030605871;-0.063031625;-0.078642481
